Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P5[13.00,24.00,0.00]=3.98;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.56;P4[11.00,11.00,0.00]=10.12;[11.13, 21.1, 0.0];[11.14,20.90,-1.54];19:19:12.991;11.14;20.90;11.13;21.1;12;20.40;0.87;-0.7;0.86;-0.5
P5[13.00,24.00,0.00]=3.70;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.17;[11.21, 21.16, 0.0];[11.16,20.93,-1.47];19:19:13.092;11.16;20.93;11.21;21.16;12;20.40;0.79;-0.76;0.84;-0.53
P5[13.00,24.00,0.00]=3.73;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.54;P4[11.00,11.00,0.00]=10.25;[11.13, 21.22, 0.0];[11.17,20.95,-1.43];19:19:13.193;11.17;20.95;11.13;21.22;12;20.40;0.87;-0.82;0.83;-0.55
P5[13.00,24.00,0.00]=3.68;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.15;[11.13, 21.14, 0.0];[11.17,20.97,-1.36];19:19:13.292;11.17;20.97;11.13;21.14;12;20.40;0.87;-0.74;0.83;-0.57
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.30;[11.09, 21.26, 0.0];[11.17,20.97,-1.38];19:19:13.393;11.17;20.97;11.09;21.26;12;20.40;0.91;-0.86;0.83;-0.57
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.21;[11.1, 21.18, 0.0];[11.17,20.96,-1.39];19:19:13.493;11.17;20.96;11.1;21.18;12;20.40;0.9;-0.78;0.83;-0.56
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.17;[11.16, 21.06, 1.26];[11.17,20.96,-1.36];19:19:13.593;11.17;20.96;11.16;21.06;12;20.40;0.84;-0.66;0.83;-0.56
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.00;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.11;[11.21, 21.1, 0.0];[11.19,20.96,-1.38];19:19:13.692;11.19;20.96;11.21;21.1;12;20.40;0.79;-0.7;0.81;-0.56
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=4.96;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.10;[11.23, 21.08, 0.0];[11.20,20.95,-1.39];19:19:13.793;11.20;20.95;11.23;21.08;12;20.40;0.77;-0.68;0.8;-0.55
P5[13.00,24.00,0.00]=3.74;P9[13.00,16.50,0.00]=4.98;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.23;[11.17, 21.19, 0.0];[11.21,20.96,-1.37];19:19:13.894;11.21;20.96;11.17;21.19;12;20.40;0.83;-0.79;0.79;-0.56
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.58;P4[11.00,11.00,0.00]=10.24;[11.18, 21.2, 0.0];[11.22,20.96,-1.38];19:19:13.994;11.22;20.96;11.18;21.2;12;20.40;0.82;-0.8;0.78;-0.56
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.15;[11.1, 21.12, 0.0];[11.20,20.95,-1.38];19:19:14.093;11.20;20.95;11.1;21.12;12;20.40;0.9;-0.72;0.8;-0.55
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.55;P4[11.00,11.00,0.00]=10.13;[11.14, 21.12, 0.0];[11.19,20.95,-1.41];19:19:14.193;11.19;20.95;11.14;21.12;12;20.40;0.86;-0.72;0.81;-0.55
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.17;[11.09, 21.14, 0.0];[11.18,20.95,-1.38];19:19:14.293;11.18;20.95;11.09;21.14;12;20.40;0.91;-0.74;0.82;-0.55
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.11;[11.12, 21.1, 0.0];[11.17,20.95,-1.39];19:19:14.394;11.17;20.95;11.12;21.1;12;20.40;0.88;-0.7;0.83;-0.55
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.61;P4[11.00,11.00,0.00]=10.15;[11.2, 21.13, 0.0];[11.19,20.94,-1.44];19:19:14.494;11.19;20.94;11.2;21.13;12;20.40;0.8;-0.73;0.81;-0.54
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=4.99;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.05;[11.2, 20.96, 1.35];[11.19,20.94,-1.41];19:19:14.594;11.19;20.94;11.2;20.96;12;20.40;0.8;-0.56;0.81;-0.54
P5[13.00,24.00,0.00]=3.92;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.36;[11.01, 21.29, 0.0];[11.18,20.94,-1.45];19:19:14.696;11.18;20.94;11.01;21.29;12;20.40;0.99;-0.89;0.82;-0.54
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.01;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.40;[10.96, 21.31, 0.0];[11.16,20.94,-1.42];19:19:14.797;11.16;20.94;10.96;21.31;12;20.40;1.04;-0.91;0.84;-0.54
P5[13.00,24.00,0.00]=3.75;P9[13.00,16.50,0.00]=5.02;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.85;[10.86, 21.66, 0.0];[11.14,20.95,-1.36];19:19:14.896;11.14;20.95;10.86;21.66;12;20.40;1.14;-1.26;0.86;-0.55
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.13;[11.09, 21.12, 0.0];[11.14,20.96,-1.35];19:19:14.994;11.14;20.96;11.09;21.12;12;20.40;0.91;-0.72;0.86;-0.56
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.47;null;[11.01, 21.15, 0.0];[11.12,20.97,-1.37];19:19:15.092;11.12;20.97;11.01;21.15;12;20.40;0.99;-0.75;0.88;-0.57
P5[13.00,24.00,0.00]=3.77;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.24;[11.03, 21.22, 0.0];[11.11,20.99,-1.37];19:19:15.195;11.11;20.99;11.03;21.22;12;20.40;0.97;-0.82;0.89;-0.59
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.62;P4[11.00,11.00,0.00]=10.18;[11.15, 21.19, 0.0];[11.13,21.01,-1.42];19:19:15.295;11.13;21.01;11.15;21.19;12;20.40;0.85;-0.79;0.87;-0.61
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.18;[11.06, 21.19, 0.0];[11.11,21.03,-1.42];19:19:15.395;11.11;21.03;11.06;21.19;12;20.40;0.94;-0.79;0.89;-0.63
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.18;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.24;[10.94, 21.23, 0.0];[11.08,21.03,-1.43];19:19:15.495;11.08;21.03;10.94;21.23;12;20.40;1.06;-0.83;0.92;-0.63
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.21;[11.03, 21.2, 0.0];[11.08,21.03,-1.43];19:19:15.595;11.08;21.03;11.03;21.2;12;20.40;0.97;-0.8;0.92;-0.63
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.22;[10.97, 21.21, 0.0];[11.07,21.03,-1.41];19:19:15.695;11.07;21.03;10.97;21.21;12;20.40;1.03;-0.81;0.93;-0.63
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.19;[11.06, 21.07, 1.39];[11.07,21.02,-1.41];19:19:15.796;11.07;21.02;11.06;21.07;12;20.40;0.94;-0.67;0.93;-0.62
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.25;[10.96, 21.22, 0.0];[11.06,21.02,-1.39];19:19:15.896;11.06;21.02;10.96;21.22;12;20.40;1.04;-0.82;0.94;-0.62
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.25;[10.99, 21.23, 0.0];[11.06,21.02,-1.40];19:19:15.996;11.06;21.02;10.99;21.23;12;20.40;1.01;-0.83;0.94;-0.62
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.20;[11.0, 21.08, 1.39];[11.05,21.01,-1.40];19:19:16.095;11.05;21.01;11.0;21.08;12;20.40;1.0;-0.68;0.95;-0.61
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.22;[11.03, 21.2, 0.0];[11.06,21.01,-1.42];19:19:16.196;11.06;21.01;11.03;21.2;12;20.40;0.97;-0.8;0.94;-0.61
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.14;[11.03, 21.13, 0.0];[11.07,21.00,-1.41];19:19:16.296;11.07;21.00;11.03;21.13;12;20.40;0.97;-0.73;0.93;-0.6
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.06;[11.02, 21.07, 0.0];[11.06,20.99,-0.72];19:19:16.396;11.06;20.99;11.02;21.07;12;20.40;0.98;-0.67;0.94;-0.59
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.24;[10.98, 21.22, 0.0];[11.06,21.00,-0.88];19:19:16.497;11.06;21.00;10.98;21.22;12;20.40;1.02;-0.82;0.94;-0.6
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.14;[11.08, 21.15, 0.0];[11.08,21.00,-1.02];19:19:16.596;11.08;21.00;11.08;21.15;12;20.40;0.92;-0.75;0.92;-0.6
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.19;[11.06, 21.18, 0.0];[11.09,21.00,-1.12];19:19:16.696;11.09;21.00;11.06;21.18;12;20.40;0.94;-0.78;0.91;-0.6
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.17;[11.06, 21.16, 0.0];[11.09,21.00,-1.20];19:19:16.797;11.09;21.00;11.06;21.16;12;20.40;0.94;-0.76;0.91;-0.6
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.53;P4[11.00,11.00,0.00]=10.14;[11.09, 21.15, 0.0];[11.09,21.01,-1.26];19:19:16.897;11.09;21.01;11.09;21.15;12;20.40;0.91;-0.75;0.91;-0.61
P5[13.00,24.00,0.00]=3.75;P9[13.00,16.50,0.00]=5.16;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.24;[11.02, 21.23, 0.0];[11.08,21.03,-1.28];19:19:16.997;11.08;21.03;11.02;21.23;12;20.40;0.98;-0.83;0.92;-0.63
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.22;[10.99, 21.2, 0.0];[11.07,21.03,-1.30];19:19:17.097;11.07;21.03;10.99;21.2;12;20.40;1.01;-0.8;0.93;-0.63
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.20;[11.02, 21.2, 0.0];[11.07,21.03,-1.32];19:19:17.197;11.07;21.03;11.02;21.2;12;20.40;0.98;-0.8;0.93;-0.63
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.15;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.17;[11.04, 21.07, 1.4];[11.06,21.04,-0.64];19:19:17.297;11.06;21.04;11.04;21.07;12;20.40;0.96;-0.67;0.94;-0.64
P5[13.00,24.00,0.00]=3.71;P9[13.00,16.50,0.00]=5.17;P6[6.70,18.03,0.00]=5.52;P4[11.00,11.00,0.00]=10.19;[11.06, 21.2, 0.0];[11.06,21.06,-0.81];19:19:17.397;11.06;21.06;11.06;21.2;12;20.40;0.94;-0.8;0.94;-0.66
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.14;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.25;[11.01, 21.23, 0.0];[11.06,21.06,-0.96];19:19:17.498;11.06;21.06;11.01;21.23;12;20.40;0.99;-0.83;0.94;-0.66
P5[13.00,24.00,0.00]=3.78;P9[13.00,16.50,0.00]=5.16;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.13;[11.06, 21.04, 1.4];[11.06,21.06,-1.07];19:19:17.598;11.06;21.06;11.06;21.04;12;20.40;0.94;-0.64;0.94;-0.66
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.11;[11.04, 21.13, 0.0];[11.06,21.06,-1.14];19:19:17.697;11.06;21.06;11.04;21.13;12;20.40;0.96;-0.73;0.94;-0.66
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.19;[11.01, 21.19, 0.0];[11.05,21.06,-1.20];19:19:17.798;11.05;21.06;11.01;21.19;12;20.40;0.99;-0.79;0.95;-0.66
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.51;P4[11.00,11.00,0.00]=10.17;[11.08, 21.06, 1.45];[11.06,21.05,-1.26];19:19:17.898;11.06;21.05;11.08;21.06;12;20.40;0.92;-0.66;0.94;-0.65
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.12;[11.03, 21.12, 0.0];[11.06,21.03,-1.31];19:19:17.998;11.06;21.03;11.03;21.12;12;20.40;0.97;-0.72;0.94;-0.63
P5[13.00,24.00,0.00]=3.76;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.22;[10.97, 21.2, 0.0];[11.05,21.03,-1.29];19:19:18.098;11.05;21.03;10.97;21.2;12;20.40;1.03;-0.8;0.95;-0.63
P5[13.00,24.00,0.00]=3.75;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.24;[11.0, 21.22, 0.0];[11.05,21.04,-1.28];19:19:18.199;11.05;21.04;11.0;21.22;12;20.40;1.0;-0.82;0.95;-0.64
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.14;[11.05, 21.14, 0.0];[11.06,21.03,-1.32];19:19:18.298;11.06;21.03;11.05;21.14;12;20.40;0.95;-0.74;0.94;-0.63
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.34;[11.0, 21.29, 0.0];[11.07,21.02,-1.35];19:19:18.400;11.07;21.02;11.0;21.29;12;20.40;1.0;-0.89;0.93;-0.62
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.20;[10.98, 21.18, 0.0];[11.06,21.02,-1.37];19:19:18.499;11.06;21.02;10.98;21.18;12;20.40;1.02;-0.78;0.94;-0.62
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.28;[11.01, 21.24, 0.0];[11.07,21.01,-1.37];19:19:18.600;11.07;21.01;11.01;21.24;12;20.40;0.99;-0.84;0.93;-0.61
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.25;[11.02, 21.22, 0.0];[11.07,21.01,-1.37];19:19:18.699;11.07;21.01;11.02;21.22;12;20.40;0.98;-0.82;0.93;-0.61
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.15;[11.04, 21.14, 0.0];[11.07,21.01,-1.39];19:19:18.800;11.07;21.01;11.04;21.14;12;20.40;0.96;-0.74;0.93;-0.61
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.19;[10.99, 21.18, 0.0];[11.07,21.01,-1.38];19:19:18.899;11.07;21.01;10.99;21.18;12;20.40;1.01;-0.78;0.93;-0.61
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.13;[11.01, 21.02, 1.43];[11.06,21.01,-1.39];19:19:18.999;11.06;21.01;11.01;21.02;12;20.40;0.99;-0.62;0.94;-0.61
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.19;[11.01, 21.08, 1.35];[11.06,21.01,-1.39];19:19:19.099;11.06;21.01;11.01;21.08;12;20.40;0.99;-0.68;0.94;-0.61
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.05;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.14;[11.08, 21.13, 0.0];[11.07,21.00,-1.38];19:19:19.200;11.07;21.00;11.08;21.13;12;20.40;0.92;-0.73;0.93;-0.6
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.22;[11.01, 21.19, 0.0];[11.07,20.99,-1.40];19:19:19.300;11.07;20.99;11.01;21.19;12;20.40;0.99;-0.79;0.93;-0.59
P5[13.00,24.00,0.00]=3.80;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.20;[10.98, 21.19, 0.0];[11.06,21.00,-1.38];19:19:19.399;11.06;21.00;10.98;21.19;12;20.40;1.02;-0.79;0.94;-0.6
P5[13.00,24.00,0.00]=3.78;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.17;[11.0, 21.16, 0.0];[11.06,21.01,-1.35];19:19:19.500;11.06;21.01;11.0;21.16;12;20.40;1.0;-0.76;0.94;-0.61
P5[13.00,24.00,0.00]=3.79;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.50;P4[11.00,11.00,0.00]=10.12;[11.07, 21.13, 0.0];[11.05,21.01,-1.36];19:19:19.600;11.05;21.01;11.07;21.13;12;20.40;0.93;-0.73;0.95;-0.61
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.41;P4[11.00,11.00,0.00]=10.11;[11.01, 21.02, 1.34];[11.04,21.01,-1.35];19:19:19.700;11.04;21.01;11.01;21.02;12;20.40;0.99;-0.62;0.96;-0.61
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.09;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.23;[11.04, 21.09, 1.43];[11.05,21.01,-1.38];19:19:19.801;11.05;21.01;11.04;21.09;12;20.40;0.96;-0.69;0.95;-0.61
P5[13.00,24.00,0.00]=3.88;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.18;[11.04, 21.16, 0.0];[11.06,21.00,-1.41];19:19:19.900;11.06;21.00;11.04;21.16;12;20.40;0.96;-0.76;0.94;-0.6
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.15;[11.02, 21.15, 0.0];[11.06,21.00,-1.40];19:19:20.000;11.06;21.00;11.02;21.15;12;20.40;0.98;-0.75;0.94;-0.6
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.11;[11.01, 21.01, 1.42];[11.05,21.00,-1.41];19:19:20.101;11.05;21.00;11.01;21.01;12;20.40;0.99;-0.61;0.95;-0.6
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.42;P4[11.00,11.00,0.00]=10.17;[10.97, 21.16, 0.0];[11.04,21.00,-1.39];19:19:20.201;11.04;21.00;10.97;21.16;12;20.40;1.03;-0.76;0.96;-0.6
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.46;P4[11.00,11.00,0.00]=10.33;[10.94, 21.28, 0.0];[11.04,21.00,-1.41];19:19:20.302;11.04;21.00;10.94;21.28;12;20.40;1.06;-0.88;0.96;-0.6
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.13;[11.0, 21.13, 0.0];[11.04,21.00,-1.41];19:19:20.401;11.04;21.00;11.0;21.13;12;20.40;1.0;-0.73;0.96;-0.6
P5[13.00,24.00,0.00]=3.83;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.19;[11.01, 21.18, 0.0];[11.05,21.01,-1.41];19:19:20.501;11.05;21.01;11.01;21.18;12;20.40;0.99;-0.78;0.95;-0.61
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.18;[11.04, 21.17, 0.0];[11.06,21.00,-1.42];19:19:20.601;11.06;21.00;11.04;21.17;12;20.40;0.96;-0.77;0.94;-0.6
P5[13.00,24.00,0.00]=3.89;P9[13.00,16.50,0.00]=5.07;P6[6.70,18.03,0.00]=5.44;P4[11.00,11.00,0.00]=10.14;[11.03, 21.02, 1.43];[11.06,20.99,-1.42];19:19:20.701;11.06;20.99;11.03;21.02;12;20.40;0.97;-0.62;0.94;-0.59
P5[13.00,24.00,0.00]=3.82;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.39;P4[11.00,11.00,0.00]=10.20;[10.94, 21.18, 0.0];[11.04,21.00,-1.39];19:19:20.802;11.04;21.00;10.94;21.18;12;20.40;1.06;-0.78;0.96;-0.6
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.19;[10.95, 21.18, 0.0];[11.03,21.00,-1.40];19:19:20.902;11.03;21.00;10.95;21.18;12;20.40;1.05;-0.78;0.97;-0.6
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.12;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.22;[10.99, 21.2, 0.0];[11.04,21.00,-1.43];19:19:21.001;11.04;21.00;10.99;21.2;12;20.40;1.01;-0.8;0.96;-0.6
P5[13.00,24.00,0.00]=3.86;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.47;P4[11.00,11.00,0.00]=10.17;[11.02, 21.16, 0.0];[11.04,21.00,-1.43];19:19:21.102;11.04;21.00;11.02;21.16;12;20.40;0.98;-0.76;0.96;-0.6
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.11;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.14;[11.0, 21.14, 0.0];[11.04,21.00,-1.43];19:19:21.202;11.04;21.00;11.0;21.14;12;20.40;1.0;-0.74;0.96;-0.6
P5[13.00,24.00,0.00]=3.84;P9[13.00,16.50,0.00]=5.10;P6[6.70,18.03,0.00]=5.35;P4[11.00,11.00,0.00]=10.30;[10.87, 21.25, 0.0];[11.02,21.00,-1.39];19:19:21.303;11.02;21.00;10.87;21.25;12;20.40;1.13;-0.85;0.98;-0.6
P5[13.00,24.00,0.00]=3.90;P9[13.00,16.50,0.00]=5.13;P6[6.70,18.03,0.00]=5.45;P4[11.00,11.00,0.00]=10.17;[10.97, 21.16, 0.0];[11.02,21.00,-1.42];19:19:21.401;11.02;21.00;10.97;21.16;12;20.40;1.03;-0.76;0.98;-0.6
P5[13.00,24.00,0.00]=3.85;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.48;P4[11.00,11.00,0.00]=10.16;[11.04, 21.15, 0.0];[11.04,20.99,-1.42];19:19:21.502;11.04;20.99;11.04;21.15;12;20.40;0.96;-0.75;0.96;-0.59
P5[13.00,24.00,0.00]=3.87;P9[13.00,16.50,0.00]=5.04;P6[6.70,18.03,0.00]=5.43;P4[11.00,11.00,0.00]=10.13;[11.02, 21.12, 0.0];[11.05,20.98,-1.41];19:19:21.602;11.05;20.98;11.02;21.12;12;20.40;0.98;-0.72;0.95;-0.58
P5[13.00,24.00,0.00]=3.81;P9[13.00,16.50,0.00]=5.08;P6[6.70,18.03,0.00]=5.49;P4[11.00,11.00,0.00]=10.18;[11.06, 21.17, 0.0];[11.06,20.99,-1.40];19:19:21.702;11.06;20.99;11.06;21.17;12;20.40;0.94;-0.77;0.94;-0.59
