Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P7[2.90,24.00,0.00]=3.44;P6[6.70,18.03,0.00]=5.20;P1[0.00,0.00,0.00]=20.27;P8[5.90,10.00,0.00]=11.02;[1.9, 20.21, 0.0];[1.99,20.37,-0.43];19:23:11.935;1.99;20.37;1.9;20.21;2;20.40;0.1;0.19;0.01;0.03
P7[2.90,24.00,0.00]=3.47;P6[6.70,18.03,0.00]=5.19;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.94;[2.06, 20.26, 0.0];[2.00,20.39,-0.26];19:23:12.033;2.00;20.39;2.06;20.26;2;20.40;-0.06;0.14;0.0;0.01
P7[2.90,24.00,0.00]=3.86;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.84;[2.18, 20.26, 0.0];[1.97,20.35,-0.47];19:23:12.132;1.97;20.35;2.18;20.26;2;20.40;-0.18;0.14;0.03;0.05
P7[2.90,24.00,0.00]=3.86;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.44;P8[5.90,10.00,0.00]=10.73;[2.34, 20.27, 0.0];[1.91,20.30,-0.61];19:23:12.231;1.91;20.30;2.34;20.27;2;20.40;-0.34;0.13;0.09;0.1
P7[2.90,24.00,0.00]=3.86;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.86;[2.17, 20.26, 0.0];[1.91,20.27,-0.60];19:23:12.331;1.91;20.27;2.17;20.26;2;20.40;-0.17;0.14;0.09;0.13
P7[2.90,24.00,0.00]=3.88;P6[6.70,18.03,0.00]=5.13;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=10.93;[2.14, 20.29, 0.0];[1.98,20.28,-0.65];19:23:12.431;1.98;20.28;2.14;20.29;2;20.40;-0.14;0.11;0.02;0.12
P7[2.90,24.00,0.00]=3.86;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.92;[2.03, 20.27, 0.0];[1.93,20.26,-0.56];19:23:12.531;1.93;20.26;2.03;20.27;2;20.40;-0.03;0.13;0.07;0.14
P7[2.90,24.00,0.00]=3.83;P6[6.70,18.03,0.00]=5.34;P1[0.00,0.00,0.00]=20.44;P8[5.90,10.00,0.00]=10.98;[2.01, 20.33, 0.0];[1.89,20.26,-0.54];19:23:12.631;1.89;20.26;2.01;20.33;2;20.40;-0.01;0.07;0.11;0.14
P7[2.90,24.00,0.00]=3.82;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=10.94;[1.99, 20.26, 0.0];[1.87,20.27,-0.70];19:23:12.732;1.87;20.27;1.99;20.26;2;20.40;0.01;0.14;0.13;0.13
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.23;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=10.90;[2.14, 20.3, 0.0];[1.88,20.28,-0.80];19:23:12.832;1.88;20.28;2.14;20.3;2;20.40;-0.14;0.1;0.12;0.12
P7[2.90,24.00,0.00]=3.66;P6[6.70,18.03,0.00]=5.20;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=10.93;[2.12, 20.3, 0.0];[1.88,20.29,-0.78];19:23:12.932;1.88;20.29;2.12;20.3;2;20.40;-0.12;0.1;0.12;0.11
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.19;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.86;[2.18, 20.27, 0.0];[1.87,20.29,-0.72];19:23:13.032;1.87;20.29;2.18;20.27;2;20.40;-0.18;0.13;0.13;0.11
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=10.88;[2.12, 20.25, 0.0];[1.85,20.29,-0.63];19:23:13.132;1.85;20.29;2.12;20.25;2;20.40;-0.12;0.15;0.15;0.11
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.87;[2.16, 20.26, 0.0];[1.86,20.29,-0.70];19:23:13.231;1.86;20.29;2.16;20.26;2;20.40;-0.16;0.14;0.14;0.11
P7[2.90,24.00,0.00]=3.83;P6[6.70,18.03,0.00]=5.16;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.99;[2.0, 20.26, 0.0];[1.92,20.29,-0.65];19:23:13.332;1.92;20.29;2.0;20.26;2;20.40;0.0;0.14;0.08;0.11
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.95;[2.08, 20.27, 0.0];[1.97,20.30,-0.26];19:23:13.432;1.97;20.30;2.08;20.27;2;20.40;-0.08;0.13;0.03;0.1
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.25;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.08;[1.94, 20.32, 0.0];[1.95,20.38,0.07];19:23:13.532;1.95;20.38;1.94;20.32;2;20.40;0.06;0.08;0.05;0.02
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.88;[2.05, 20.26, 0.0];[1.88,20.35,-0.20];19:23:13.632;1.88;20.35;2.05;20.26;2;20.40;-0.05;0.14;0.12;0.05
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.02;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.96;[2.08, 20.23, 0.0];[1.95,20.34,-0.33];19:23:13.733;1.95;20.34;2.08;20.23;2;20.40;-0.08;0.17;0.05;0.06
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.09;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.97;[2.07, 20.25, 0.0];[2.00,20.33,-0.49];19:23:13.833;2.00;20.33;2.07;20.25;2;20.40;-0.07;0.15;0.0;0.07
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.47;P1[0.00,0.00,0.00]=20.46;P8[5.90,10.00,0.00]=10.98;[1.96, 20.35, 0.0];[1.88,20.33,-0.62];19:23:13.932;1.88;20.33;1.96;20.35;2;20.40;0.04;0.05;0.12;0.07
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.48;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.99;[1.88, 20.3, 0.0];[1.79,20.34,-0.74];19:23:14.032;1.79;20.34;1.88;20.3;2;20.40;0.12;0.1;0.21;0.06
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.50;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=11.09;[1.8, 20.35, 0.0];[1.75,20.35,-0.74];19:23:14.132;1.75;20.35;1.8;20.35;2;20.40;0.2;0.05;0.25;0.05
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.54;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.07;[1.68, 20.25, 0.0];[1.74,20.35,-0.44];19:23:14.232;1.74;20.35;1.68;20.25;2;20.40;0.32;0.15;0.26;0.05
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.58;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.19;[1.61, 20.32, 0.0];[1.70,20.37,-0.44];19:23:14.332;1.70;20.37;1.61;20.32;2;20.40;0.39;0.08;0.3;0.03
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.37;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=11.12;[1.73, 20.26, 0.0];[1.72,20.38,-0.59];19:23:14.434;1.72;20.38;1.73;20.26;2;20.40;0.27;0.14;0.28;0.02
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.03;[1.89, 20.25, 0.0];[1.74,20.42,-0.25];19:23:14.533;1.74;20.42;1.89;20.25;2;20.40;0.11;0.15;0.26;-0.02
P7[2.90,24.00,0.00]=3.67;P6[6.70,18.03,0.00]=5.10;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=11.03;[1.96, 20.23, 0.0];[1.82,20.40,-0.45];19:23:14.634;1.82;20.40;1.96;20.23;2;20.40;0.04;0.17;0.18;0.0
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.04;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.01;[2.03, 20.24, 0.0];[1.89,20.38,-0.40];19:23:14.734;1.89;20.38;2.03;20.24;2;20.40;-0.03;0.16;0.11;0.02
P7[2.90,24.00,0.00]=3.69;P6[6.70,18.03,0.00]=4.84;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.17;[2.05, 20.31, 0.0];[2.01,20.37,-0.48];19:23:14.834;2.01;20.37;2.05;20.31;2;20.40;-0.05;0.09;-0.01;0.03
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=4.79;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.24;[2.0, 20.33, 0.0];[2.12,20.35,-0.55];19:23:14.933;2.12;20.35;2.0;20.33;2;20.40;0.0;0.07;-0.12;0.05
P7[2.90,24.00,0.00]=3.66;P6[6.70,18.03,0.00]=4.88;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.03;[2.2, 20.31, 0.0];[2.18,20.36,-0.60];19:23:15.034;2.18;20.36;2.2;20.31;2;20.40;-0.2;0.09;-0.18;0.04
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.53;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.99;[1.81, 20.27, 0.0];[1.98,20.35,-0.55];19:23:15.132;1.98;20.35;1.81;20.27;2;20.40;0.19;0.13;0.02;0.05
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.11;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.91;[2.12, 20.24, 0.0];[2.02,20.34,-0.23];19:23:15.231;2.02;20.34;2.12;20.24;2;20.40;-0.12;0.16;-0.02;0.06
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.06;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=11.06;[2.09, 20.33, 0.0];[2.06,20.35,-0.41];19:23:15.333;2.06;20.35;2.09;20.33;2;20.40;-0.09;0.07;-0.06;0.05
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.11;[1.8, 20.26, 0.0];[2.02,20.37,-0.59];19:23:15.434;2.02;20.37;1.8;20.26;2;20.40;0.2;0.14;-0.02;0.03
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.48;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.10;[1.74, 20.29, 0.0];[1.95,20.37,-0.39];19:23:15.533;1.95;20.37;1.74;20.29;2;20.40;0.26;0.11;0.05;0.03
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.22;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=11.03;[2.0, 20.31, 0.0];[1.96,20.38,-0.09];19:23:15.631;1.96;20.38;2.0;20.31;2;20.40;0.0;0.09;0.04;0.02
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=10.91;[2.09, 20.27, 0.0];[1.95,20.36,-0.34];19:23:15.732;1.95;20.36;2.09;20.27;2;20.40;-0.09;0.13;0.05;0.04
P7[2.90,24.00,0.00]=3.78;P6[6.70,18.03,0.00]=5.52;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.92;[1.87, 20.26, 0.0];[1.79,20.33,-0.30];19:23:15.832;1.79;20.33;1.87;20.26;2;20.40;0.13;0.14;0.21;0.07
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.25;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.97;[1.96, 20.24, 0.0];[1.84,20.33,-0.08];19:23:15.932;1.84;20.33;1.96;20.24;2;20.40;0.04;0.16;0.16;0.07
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.21;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.70;[2.24, 20.18, 0.0];[1.79,20.30,-0.33];19:23:16.032;1.79;20.30;2.24;20.18;2;20.40;-0.24;0.22;0.21;0.1
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.17;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.72;[2.29, 20.21, 0.0];[1.77,20.27,-0.38];19:23:16.132;1.77;20.27;2.29;20.21;2;20.40;-0.29;0.19;0.23;0.13
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.00;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=10.98;[2.13, 20.27, 0.0];[1.89,20.28,-0.53];19:23:16.233;1.89;20.28;2.13;20.27;2;20.40;-0.13;0.13;0.11;0.12
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.20;P1[0.00,0.00,0.00]=20.44;P8[5.90,10.00,0.00]=10.99;[2.09, 20.33, 0.0];[1.92,20.30,-0.63];19:23:16.331;1.92;20.30;2.09;20.33;2;20.40;-0.09;0.07;0.08;0.1
P7[2.90,24.00,0.00]=3.82;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.48;P8[5.90,10.00,0.00]=11.06;[1.98, 20.37, 0.0];[1.92,20.32,-0.75];19:23:16.431;1.92;20.32;1.98;20.37;2;20.40;0.02;0.03;0.08;0.08
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.23;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.95;[2.05, 20.28, 0.0];[1.98,20.33,-0.33];19:23:16.532;1.98;20.33;2.05;20.28;2;20.40;-0.05;0.12;0.02;0.07
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.05;P1[0.00,0.00,0.00]=20.43;P8[5.90,10.00,0.00]=11.03;[2.12, 20.33, 0.0];[2.04,20.32,-0.31];19:23:16.632;2.04;20.32;2.12;20.33;2;20.40;-0.12;0.07;-0.04;0.08
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.02;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=11.01;[2.07, 20.26, 0.0];[2.07,20.32,-0.43];19:23:16.733;2.07;20.32;2.07;20.26;2;20.40;-0.07;0.14;-0.07;0.08
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.44;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=10.95;[1.84, 20.22, 0.0];[2.04,20.33,-0.07];19:23:16.833;2.04;20.33;1.84;20.22;2;20.40;0.16;0.18;-0.04;0.07
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.08;[1.87, 20.29, 0.0];[1.97,20.42,0.20];19:23:16.933;1.97;20.42;1.87;20.29;2;20.40;0.13;0.11;0.03;-0.02
P7[2.90,24.00,0.00]=3.63;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.06;[1.92, 20.29, 0.0];[1.94,20.45,0.36];19:23:17.033;1.94;20.45;1.92;20.29;2;20.40;0.08;0.11;0.06;-0.05
P7[2.90,24.00,0.00]=3.61;P6[6.70,18.03,0.00]=5.31;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=11.00;[1.97, 20.3, 0.0];[1.96,20.45,0.55];19:23:17.132;1.96;20.45;1.97;20.3;2;20.40;0.03;0.1;0.04;-0.05
P7[2.90,24.00,0.00]=3.62;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.98;[2.0, 20.3, 0.0];[1.91,20.43,0.35];19:23:17.232;1.91;20.43;2.0;20.3;2;20.40;0.0;0.1;0.09;-0.03
P7[2.90,24.00,0.00]=3.64;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.16;[1.82, 20.31, 0.0];[1.91,20.44,-0.01];19:23:17.334;1.91;20.44;1.82;20.31;2;20.40;0.18;0.09;0.09;-0.04
P7[2.90,24.00,0.00]=3.58;P6[6.70,18.03,0.00]=5.24;P1[0.00,0.00,0.00]=20.38;P8[5.90,10.00,0.00]=11.18;[1.83, 20.32, 0.0];[1.92,20.45,-0.24];19:23:17.435;1.92;20.45;1.83;20.32;2;20.40;0.17;0.08;0.08;-0.05
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.42;P8[5.90,10.00,0.00]=11.04;[1.97, 20.33, 0.0];[1.94,20.44,0.04];19:23:17.532;1.94;20.44;1.97;20.33;2;20.40;0.03;0.07;0.06;-0.04
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=11.02;[1.91, 20.26, 0.0];[1.92,20.42,0.09];19:23:17.633;1.92;20.42;1.91;20.26;2;20.40;0.09;0.14;0.08;-0.02
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.88;[2.08, 20.27, 0.0];[1.87,20.39,-0.20];19:23:17.732;1.87;20.39;2.08;20.27;2;20.40;-0.08;0.13;0.13;0.01
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.18;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.84;[2.13, 20.21, 0.0];[1.86,20.37,-0.43];19:23:17.832;1.86;20.37;2.13;20.21;2;20.40;-0.13;0.19;0.14;0.03
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=4.85;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.92;[2.26, 20.24, 0.0];[1.99,20.35,-0.51];19:23:17.933;1.99;20.35;2.26;20.24;2;20.40;-0.26;0.16;0.01;0.05
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=4.89;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=10.95;[2.15, 20.21, 0.0];[2.06,20.33,-0.53];19:23:18.033;2.06;20.33;2.15;20.21;2;20.40;-0.15;0.19;-0.06;0.07
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.02;P1[0.00,0.00,0.00]=20.41;P8[5.90,10.00,0.00]=10.99;[2.15, 20.3, 0.0];[2.12,20.34,-0.67];19:23:18.132;2.12;20.34;2.15;20.3;2;20.40;-0.15;0.1;-0.12;0.06
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.03;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=10.94;[2.19, 20.29, 0.0];[2.15,20.34,-0.75];19:23:18.232;2.15;20.34;2.19;20.29;2;20.40;-0.19;0.11;-0.15;0.06
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=4.94;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=10.92;[2.19, 20.23, 0.0];[2.18,20.33,-0.76];19:23:18.333;2.18;20.33;2.19;20.23;2;20.40;-0.19;0.17;-0.18;0.07
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=4.93;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=11.11;[2.0, 20.26, 0.0];[2.20,20.32,-0.73];19:23:18.434;2.20;20.32;2.0;20.26;2;20.40;0.0;0.14;-0.2;0.08
P7[2.90,24.00,0.00]=3.72;P6[6.70,18.03,0.00]=5.95;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.05;[1.46, 20.25, 0.0];[2.09,20.34,-0.28];19:23:18.533;2.09;20.34;1.46;20.25;2;20.40;0.54;0.15;-0.09;0.06
P7[2.90,24.00,0.00]=3.64;P6[6.70,18.03,0.00]=5.44;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=10.92;[1.86, 20.2, 0.0];[2.07,20.35,0.01];19:23:18.633;2.07;20.35;1.86;20.2;2;20.40;0.14;0.2;-0.07;0.05
P7[2.90,24.00,0.00]=3.70;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=10.68;[2.13, 20.16, 0.0];[2.19,20.32,0.09];19:23:18.733;2.19;20.32;2.13;20.16;2;20.40;-0.13;0.24;-0.19;0.08
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.35;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=10.82;[2.03, 20.2, 0.0];[2.01,20.31,-0.15];19:23:18.832;2.01;20.31;2.03;20.2;2;20.40;-0.03;0.2;-0.01;0.09
P7[2.90,24.00,0.00]=3.67;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.30;P8[5.90,10.00,0.00]=11.08;[1.78, 20.24, 0.0];[1.92,20.41,0.16];19:23:18.934;1.92;20.41;1.78;20.24;2;20.40;0.22;0.16;0.08;-0.01
P7[2.90,24.00,0.00]=3.66;P6[6.70,18.03,0.00]=5.30;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.95;[1.94, 20.23, 0.0];[1.94,20.41,0.38];19:23:19.033;1.94;20.41;1.94;20.23;2;20.40;0.06;0.17;0.06;-0.01
P7[2.90,24.00,0.00]=3.58;P6[6.70,18.03,0.00]=5.32;P1[0.00,0.00,0.00]=20.31;P8[5.90,10.00,0.00]=10.94;[1.94, 20.22, 0.0];[1.95,20.41,0.46];19:23:19.133;1.95;20.41;1.94;20.22;2;20.40;0.06;0.18;0.05;-0.01
P7[2.90,24.00,0.00]=3.63;P6[6.70,18.03,0.00]=5.24;P1[0.00,0.00,0.00]=20.39;P8[5.90,10.00,0.00]=10.97;[2.04, 20.29, 0.0];[1.98,20.40,0.41];19:23:19.232;1.98;20.40;2.04;20.29;2;20.40;-0.04;0.11;0.02;0.0
P7[2.90,24.00,0.00]=3.63;P6[6.70,18.03,0.00]=5.29;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=11.48;[1.44, 20.31, 0.0];[1.93,20.40,0.13];19:23:19.335;1.93;20.40;1.44;20.31;2;20.40;0.56;0.09;0.07;0.0
P7[2.90,24.00,0.00]=3.68;P6[6.70,18.03,0.00]=5.32;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=10.82;[2.06, 20.21, 0.0];[1.84,20.37,-0.17];19:23:19.433;1.84;20.37;2.06;20.21;2;20.40;-0.06;0.19;0.16;0.03
P7[2.90,24.00,0.00]=3.67;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=11.00;[1.9, 20.26, 0.0];[1.87,20.38,0.16];19:23:19.532;1.87;20.38;1.9;20.26;2;20.40;0.1;0.14;0.13;0.02
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.28;P1[0.00,0.00,0.00]=20.29;P8[5.90,10.00,0.00]=11.25;[1.64, 20.26, 0.0];[1.87,20.38,-0.16];19:23:19.634;1.87;20.38;1.64;20.26;2;20.40;0.36;0.14;0.13;0.02
P7[2.90,24.00,0.00]=3.71;P6[6.70,18.03,0.00]=5.33;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.97;[1.95, 20.27, 0.0];[1.90,20.37,0.03];19:23:19.732;1.90;20.37;1.95;20.27;2;20.40;0.05;0.13;0.1;0.03
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.34;P1[0.00,0.00,0.00]=20.32;P8[5.90,10.00,0.00]=11.06;[1.81, 20.25, 0.0];[1.86,20.39,0.11];19:23:19.832;1.86;20.39;1.81;20.25;2;20.40;0.19;0.15;0.14;0.01
P7[2.90,24.00,0.00]=3.74;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.37;P8[5.90,10.00,0.00]=11.04;[1.86, 20.29, 0.0];[1.87,20.39,0.27];19:23:19.932;1.87;20.39;1.86;20.29;2;20.40;0.14;0.11;0.13;0.01
P7[2.90,24.00,0.00]=3.76;P6[6.70,18.03,0.00]=5.26;P1[0.00,0.00,0.00]=20.34;P8[5.90,10.00,0.00]=10.99;[1.94, 20.25, 0.0];[1.89,20.37,0.39];19:23:20.032;1.89;20.37;1.94;20.25;2;20.40;0.06;0.15;0.11;0.03
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.36;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=10.92;[1.96, 20.25, 0.0];[1.82,20.34,0.27];19:23:20.132;1.82;20.34;1.96;20.25;2;20.40;0.04;0.15;0.18;0.06
P7[2.90,24.00,0.00]=3.75;P6[6.70,18.03,0.00]=5.32;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.84;[2.04, 20.22, 0.0];[1.76,20.32,0.01];19:23:20.233;1.76;20.32;2.04;20.22;2;20.40;-0.04;0.18;0.24;0.08
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.37;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=10.97;[1.92, 20.26, 0.0];[1.76,20.32,-0.20];19:23:20.332;1.76;20.32;1.92;20.26;2;20.40;0.08;0.14;0.24;0.08
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.40;P1[0.00,0.00,0.00]=20.35;P8[5.90,10.00,0.00]=11.04;[1.82, 20.27, 0.0];[1.78,20.32,0.05];19:23:20.432;1.78;20.32;1.82;20.27;2;20.40;0.18;0.13;0.22;0.08
P7[2.90,24.00,0.00]=3.77;P6[6.70,18.03,0.00]=5.42;P1[0.00,0.00,0.00]=20.33;P8[5.90,10.00,0.00]=10.91;[1.91, 20.23, 0.0];[1.72,20.31,-0.19];19:23:20.532;1.72;20.31;1.91;20.23;2;20.40;0.09;0.17;0.28;0.09
P7[2.90,24.00,0.00]=3.79;P6[6.70,18.03,0.00]=5.38;P1[0.00,0.00,0.00]=20.36;P8[5.90,10.00,0.00]=11.04;[1.84, 20.28, 0.0];[1.76,20.32,0.09];19:23:20.632;1.76;20.32;1.84;20.28;2;20.40;0.16;0.12;0.24;0.08
P7[2.90,24.00,0.00]=3.73;P6[6.70,18.03,0.00]=5.40;P1[0.00,0.00,0.00]=20.40;P8[5.90,10.00,0.00]=11.00;[1.92, 20.3, 0.0];[1.74,20.33,-0.11];19:23:20.732;1.74;20.33;1.92;20.3;2;20.40;0.08;0.1;0.26;0.07
