Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM;ERRO LS;ERRO_DWM
P9[13.00,16.50,0.00]=2.32;P4[11.00,11.00,0.00]=3.24;P5[13.00,24.00,0.00]=10.95;P3[13.00,0.00,0.00]=13.37;[13.38, 13.27, 0.0];[13.28,13.81,0.40];19:35:51.684;13.28;13.81;13.38;13.27;12.10;13.39;-1.28;0.12;-1.18;-0.42;1.29;1.25
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.27;P5[13.00,24.00,0.00]=10.92;P3[13.00,0.00,0.00]=13.40;[13.41, 13.3, 0.0];[13.30,13.81,0.42];19:35:51.784;13.30;13.81;13.41;13.3;12.10;13.39;-1.31;0.09;-1.2;-0.42;1.31;1.27
P4[11.00,11.00,0.00]=3.31;P9[13.00,16.50,0.00]=2.36;P3[13.00,0.00,0.00]=13.44;P5[13.00,24.00,0.00]=10.84;[13.39, 13.35, 0.0];[13.31,13.81,0.18];19:35:51.984;13.31;13.81;13.39;13.35;12.10;13.39;-1.29;0.04;-1.21;-0.42;1.29;1.28
P4[11.00,11.00,0.00]=3.28;P9[13.00,16.50,0.00]=2.34;P3[13.00,0.00,0.00]=13.47;P5[13.00,24.00,0.00]=10.90;[13.43, 13.35, 0.0];[13.29,13.82,-0.04];19:35:52.183;13.29;13.82;13.43;13.35;12.10;13.39;-1.33;0.04;-1.19;-0.43;1.33;1.27
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.24;P5[13.00,24.00,0.00]=10.96;P3[13.00,0.00,0.00]=13.39;[13.41, 13.28, 0.0];[13.29,13.81,0.07];19:35:52.284;13.29;13.81;13.41;13.28;12.10;13.39;-1.31;0.11;-1.19;-0.42;1.31;1.26
P9[13.00,16.50,0.00]=2.35;P4[11.00,11.00,0.00]=3.21;P5[13.00,24.00,0.00]=10.89;P3[13.00,0.00,0.00]=13.31;[13.27, 13.26, 0.0];[13.30,13.80,0.26];19:35:52.384;13.30;13.80;13.27;13.26;12.10;13.39;-1.17;0.13;-1.2;-0.41;1.18;1.27
P4[11.00,11.00,0.00]=3.22;P9[13.00,16.50,0.00]=2.37;P3[13.00,0.00,0.00]=13.40;P5[13.00,24.00,0.00]=10.92;[13.33, 13.3, 0.0];[13.29,13.80,0.08];19:35:52.784;13.29;13.80;13.33;13.3;12.10;13.39;-1.23;0.09;-1.19;-0.41;1.23;1.26
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.25;P5[13.00,24.00,0.00]=10.91;P3[13.00,0.00,0.00]=13.38;[13.36, 13.29, 0.0];[13.30,13.79,0.15];19:35:52.884;13.30;13.79;13.36;13.29;12.10;13.39;-1.26;0.1;-1.2;-0.4;1.26;1.26
P4[11.00,11.00,0.00]=3.26;P9[13.00,16.50,0.00]=2.36;P3[13.00,0.00,0.00]=13.41;P5[13.00,24.00,0.00]=10.92;[13.4, 13.3, 0.0];[13.31,13.79,-0.00];19:35:53.084;13.31;13.79;13.4;13.3;12.10;13.39;-1.3;0.09;-1.21;-0.4;1.3;1.27
P9[13.00,16.50,0.00]=2.33;P4[11.00,11.00,0.00]=3.28;P5[13.00,24.00,0.00]=10.87;P3[13.00,0.00,0.00]=13.42;[13.36, 13.33, 0.0];[13.32,13.80,0.07];19:35:53.184;13.32;13.80;13.36;13.33;12.10;13.39;-1.26;0.06;-1.22;-0.41;1.26;1.29
P9[13.00,16.50,0.00]=2.36;P4[11.00,11.00,0.00]=3.21;P5[13.00,24.00,0.00]=10.90;P3[13.00,0.00,0.00]=13.41;[13.29, 13.31, 0.0];[13.30,13.80,0.18];19:35:53.283;13.30;13.80;13.29;13.31;12.10;13.39;-1.19;0.08;-1.2;-0.41;1.19;1.27
P4[11.00,11.00,0.00]=3.32;P9[13.00,16.50,0.00]=2.35;P3[13.00,0.00,0.00]=13.50;P5[13.00,24.00,0.00]=10.86;[13.45, 13.38, 0.0];[13.28,13.82,-0.06];19:35:53.584;13.28;13.82;13.45;13.38;12.10;13.39;-1.35;0.01;-1.18;-0.43;1.35;1.26
P9[13.00,16.50,0.00]=2.38;P4[11.00,11.00,0.00]=3.23;P5[13.00,24.00,0.00]=10.92;P3[13.00,0.00,0.00]=13.37;[13.34, 13.28, 0.0];[13.29,13.80,0.03];19:35:53.683;13.29;13.80;13.34;13.28;12.10;13.39;-1.24;0.11;-1.19;-0.41;1.24;1.26
P9[13.00,16.50,0.00]=2.36;P4[11.00,11.00,0.00]=3.22;P5[13.00,24.00,0.00]=10.93;P3[13.00,0.00,0.00]=13.37;[13.33, 13.28, 0.0];[13.30,13.79,0.06];19:35:53.783;13.30;13.79;13.33;13.28;12.10;13.39;-1.23;0.11;-1.2;-0.4;1.23;1.26
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.25;P5[13.00,24.00,0.00]=10.92;P3[13.00,0.00,0.00]=13.38;[13.37, 13.29, 0.0];[13.31,13.79,0.14];19:35:53.884;13.31;13.79;13.37;13.29;12.10;13.39;-1.27;0.1;-1.21;-0.4;1.27;1.27
P9[13.00,16.50,0.00]=2.36;P4[11.00,11.00,0.00]=3.23;P5[13.00,24.00,0.00]=10.88;P3[13.00,0.00,0.00]=13.33;[13.29, 13.27, 0.0];[13.31,13.79,0.32];19:35:53.984;13.31;13.79;13.29;13.27;12.10;13.39;-1.19;0.12;-1.21;-0.4;1.2;1.27
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.20;P5[13.00,24.00,0.00]=10.94;P3[13.00,0.00,0.00]=13.43;[13.33, 13.31, 0.0];[13.27,13.80,0.40];19:35:54.083;13.27;13.80;13.33;13.31;12.10;13.39;-1.23;0.08;-1.17;-0.41;1.23;1.24
P4[11.00,11.00,0.00]=3.29;P9[13.00,16.50,0.00]=2.32;P3[13.00,0.00,0.00]=13.41;P5[13.00,24.00,0.00]=10.82;[13.32, 13.34, 0.0];[13.27,13.81,0.05];19:35:54.284;13.27;13.81;13.32;13.34;12.10;13.39;-1.22;0.05;-1.17;-0.42;1.22;1.24
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.27;P5[13.00,24.00,0.00]=10.93;P3[13.00,0.00,0.00]=13.38;[13.41, 13.28, 0.0];[13.30,13.80,0.12];19:35:54.383;13.30;13.80;13.41;13.28;12.10;13.39;-1.31;0.11;-1.2;-0.41;1.31;1.27
P9[13.00,16.50,0.00]=2.36;P4[11.00,11.00,0.00]=3.33;P5[13.00,24.00,0.00]=10.93;P3[13.00,0.00,0.00]=13.39;[13.5, 13.29, 0.0];[13.34,13.80,0.13];19:35:54.483;13.34;13.80;13.5;13.29;12.10;13.39;-1.4;0.1;-1.24;-0.41;1.4;1.31
P4[11.00,11.00,0.00]=3.28;P9[13.00,16.50,0.00]=2.33;P3[13.00,0.00,0.00]=13.33;P5[13.00,24.00,0.00]=10.89;[13.36, 13.27, 0.0];[13.36,13.80,-0.09];19:35:54.683;13.36;13.80;13.36;13.27;12.10;13.39;-1.26;0.12;-1.26;-0.41;1.27;1.33
P4[11.00,11.00,0.00]=3.29;P9[13.00,16.50,0.00]=2.34;P3[13.00,0.00,0.00]=13.46;P5[13.00,24.00,0.00]=10.88;[13.41, 13.35, 0.0];[13.34,13.81,-0.22];19:35:54.884;13.34;13.81;13.41;13.35;12.10;13.39;-1.31;0.04;-1.24;-0.42;1.31;1.31
P9[13.00,16.50,0.00]=2.37;P4[11.00,11.00,0.00]=3.30;P5[13.00,24.00,0.00]=10.86;P3[13.00,0.00,0.00]=13.36;[13.37, 13.3, 0.0];[13.34,13.81,0.08];19:35:54.984;13.34;13.81;13.37;13.3;12.10;13.39;-1.27;0.09;-1.24;-0.42;1.27;1.31
P9[13.00,16.50,0.00]=2.33;P4[11.00,11.00,0.00]=3.26;P5[13.00,24.00,0.00]=10.83;P3[13.00,0.00,0.00]=13.42;[13.29, 13.35, 0.0];[13.34,13.81,0.15];19:35:55.083;13.34;13.81;13.29;13.35;12.10;13.39;-1.19;0.04;-1.24;-0.42;1.19;1.31
P4[11.00,11.00,0.00]=3.31;P9[13.00,16.50,0.00]=2.33;P3[13.00,0.00,0.00]=13.43;P5[13.00,24.00,0.00]=10.74;[13.28, 13.39, 0.0];[13.35,13.81,0.01];19:35:55.284;13.35;13.81;13.28;13.39;12.10;13.39;-1.18;0.0;-1.25;-0.42;1.18;1.32
P9[13.00,16.50,0.00]=2.35;P4[11.00,11.00,0.00]=3.28;P5[13.00,24.00,0.00]=10.83;P3[13.00,0.00,0.00]=13.40;[13.32, 13.33, 0.0];[13.36,13.81,0.07];19:35:55.383;13.36;13.81;13.32;13.33;12.10;13.39;-1.22;0.06;-1.26;-0.42;1.22;1.33
