Anchor/Range;Anchor/Range;Anchor/Range;Anchor/Range;LS_Estimated;DWM_Estimated;Timestamp;X_DWM;Y_DWM;X_LS;Y_LS;GROUND_X;GROUND_Y;ERRO_X_LS;ERRO_Y_LS;ERRO_X_DWM;ERRO_Y_DWM
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.49;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.06;[2.65, 1.5, 0.0];[2.40,1.35,0.75];19:08:17.000;2.40;1.35;2.65;1.5;2.32;1.40;-0.33;-0.1;-0.08;0.05
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.47;P3[13.00,0.00,0.00]=10.39;P8[5.90,10.00,0.00]=9.22;[2.67, 1.34, -0.0];[2.42,1.32,0.64];19:08:17.100;2.42;1.32;2.67;1.34;2.32;1.40;-0.35;0.06;-0.1;0.08
P1[0.00,0.00,0.00]=2.57;P2[8.00,2.40,0.00]=5.47;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.13;[2.66, 1.43, -0.0];[2.41,1.31,0.71];19:08:17.200;2.41;1.31;2.66;1.43;2.32;1.40;-0.34;-0.03;-0.09;0.09
P1[0.00,0.00,0.00]=2.59;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.49;P8[5.90,10.00,0.00]=9.13;[2.59, 1.46, 0.0];[2.41,1.32,0.62];19:08:17.300;2.41;1.32;2.59;1.46;2.32;1.40;-0.27;-0.06;-0.09;0.08
P1[0.00,0.00,0.00]=2.65;P2[8.00,2.40,0.00]=5.47;P3[13.00,0.00,0.00]=10.30;P8[5.90,10.00,0.00]=9.14;[2.74, 1.38, 0.0];[2.44,1.30,0.70];19:08:17.400;2.44;1.30;2.74;1.38;2.32;1.40;-0.42;0.02;-0.12;0.1
P1[0.00,0.00,0.00]=2.65;P2[8.00,2.40,0.00]=5.45;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.12;[2.66, 1.44, 0.0];[2.45,1.31,0.62];19:08:17.499;2.45;1.31;2.66;1.44;2.32;1.40;-0.34;-0.04;-0.13;0.09
P1[0.00,0.00,0.00]=2.73;P2[8.00,2.40,0.00]=5.50;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.17;[2.65, 1.4, 0.0];[2.45,1.31,0.67];19:08:17.599;2.45;1.31;2.65;1.4;2.32;1.40;-0.33;0.0;-0.13;0.09
P1[0.00,0.00,0.00]=2.67;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.35;P8[5.90,10.00,0.00]=8.93;[2.71, 1.6, -0.0];[2.46,1.34,0.69];19:08:17.700;2.46;1.34;2.71;1.6;2.32;1.40;-0.39;-0.2;-0.14;0.06
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.52;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.21;[2.65, 1.35, 0.0];[2.44,1.31,0.71];19:08:17.801;2.44;1.31;2.65;1.35;2.32;1.40;-0.33;0.05;-0.12;0.09
P1[0.00,0.00,0.00]=2.51;P2[8.00,2.40,0.00]=5.51;P3[13.00,0.00,0.00]=10.41;P8[5.90,10.00,0.00]=9.12;[2.65, 1.44, 0.0];[2.42,1.30,0.70];19:08:17.900;2.42;1.30;2.65;1.44;2.32;1.40;-0.33;-0.04;-0.1;0.1
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.58;P3[13.00,0.00,0.00]=10.40;P8[5.90,10.00,0.00]=9.16;[2.64, 1.4, 0.0];[2.42,1.29,0.74];19:08:18.000;2.42;1.29;2.64;1.4;2.32;1.40;-0.32;0.0;-0.1;0.11
P1[0.00,0.00,0.00]=2.63;P2[8.00,2.40,0.00]=5.55;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.14;[2.64, 1.43, 0.0];[2.43,1.30,0.66];19:08:18.100;2.43;1.30;2.64;1.43;2.32;1.40;-0.32;-0.03;-0.11;0.1
P1[0.00,0.00,0.00]=2.61;P2[8.00,2.40,0.00]=5.63;P3[13.00,0.00,0.00]=10.52;P8[5.90,10.00,0.00]=9.13;[2.54, 1.48, 0.0];[2.42,1.32,0.64];19:08:18.200;2.42;1.32;2.54;1.48;2.32;1.40;-0.22;-0.08;-0.1;0.08
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.54;P3[13.00,0.00,0.00]=10.37;P8[5.90,10.00,0.00]=9.11;[2.68, 1.44, 0.0];[2.42,1.31,0.70];19:08:18.300;2.42;1.31;2.68;1.44;2.32;1.40;-0.36;-0.04;-0.1;0.09
P1[0.00,0.00,0.00]=2.55;P2[8.00,2.40,0.00]=5.63;P3[13.00,0.00,0.00]=10.42;P8[5.90,10.00,0.00]=9.19;[2.61, 1.37, 0.0];[2.42,1.29,0.76];19:08:18.400;2.42;1.29;2.61;1.37;2.32;1.40;-0.29;0.03;-0.1;0.11
P1[0.00,0.00,0.00]=2.55;P2[8.00,2.40,0.00]=5.60;P3[13.00,0.00,0.00]=10.50;P8[5.90,10.00,0.00]=9.20;[2.56, 1.4, -0.0];[2.41,1.29,0.68];19:08:18.500;2.41;1.29;2.56;1.4;2.32;1.40;-0.24;0.0;-0.09;0.11
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.53;P8[5.90,10.00,0.00]=9.11;[2.52, 1.49, 0.0];[2.38,1.31,0.75];19:08:18.601;2.38;1.31;2.52;1.49;2.32;1.40;-0.2;-0.09;-0.06;0.09
P1[0.00,0.00,0.00]=2.53;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.50;P8[5.90,10.00,0.00]=9.24;[2.54, 1.36, -0.0];[2.38,1.29,0.68];19:08:18.700;2.38;1.29;2.54;1.36;2.32;1.40;-0.22;0.04;-0.06;0.11
P1[0.00,0.00,0.00]=2.50;P2[8.00,2.40,0.00]=5.66;P3[13.00,0.00,0.00]=10.58;P8[5.90,10.00,0.00]=9.15;[2.49, 1.48, 0.0];[2.36,1.31,0.59];19:08:18.800;2.36;1.31;2.49;1.48;2.32;1.40;-0.17;-0.08;-0.04;0.09
P1[0.00,0.00,0.00]=2.50;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.62;P8[5.90,10.00,0.00]=9.29;[2.45, 1.36, 0.0];[2.34,1.30,0.62];19:08:18.901;2.34;1.30;2.45;1.36;2.32;1.40;-0.13;0.04;-0.02;0.1
P1[0.00,0.00,0.00]=2.54;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.55;P8[5.90,10.00,0.00]=9.20;[2.5, 1.42, 0.0];[2.34,1.30,0.60];19:08:19.001;2.34;1.30;2.5;1.42;2.32;1.40;-0.18;-0.02;-0.02;0.1
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.60;P8[5.90,10.00,0.00]=9.13;[2.46, 1.5, 0.0];[2.33,1.33,0.51];19:08:19.100;2.33;1.33;2.46;1.5;2.32;1.40;-0.14;-0.1;-0.01;0.07
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.52;P8[5.90,10.00,0.00]=9.12;[2.52, 1.48, 0.0];[2.32,1.33,0.59];19:08:19.200;2.32;1.33;2.52;1.48;2.32;1.40;-0.2;-0.08;0.0;0.07
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.63;P8[5.90,10.00,0.00]=9.21;[2.44, 1.44, 0.0];[2.30,1.33,0.55];19:08:19.301;2.30;1.33;2.44;1.44;2.32;1.40;-0.12;-0.04;0.02;0.07
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.63;P3[13.00,0.00,0.00]=10.51;P8[5.90,10.00,0.00]=9.19;[2.54, 1.41, 0.0];[2.30,1.32,0.65];19:08:19.401;2.30;1.32;2.54;1.41;2.32;1.40;-0.22;-0.01;0.02;0.08
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.53;P8[5.90,10.00,0.00]=9.12;[2.52, 1.48, 0.0];[2.30,1.32,0.68];19:08:19.501;2.30;1.32;2.52;1.48;2.32;1.40;-0.2;-0.08;0.02;0.08
P1[0.00,0.00,0.00]=2.47;P2[8.00,2.40,0.00]=5.73;P3[13.00,0.00,0.00]=10.55;P8[5.90,10.00,0.00]=9.18;[2.49, 1.43, 0.0];[2.29,1.31,0.75];19:08:19.601;2.29;1.31;2.49;1.43;2.32;1.40;-0.17;-0.03;0.03;0.09
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.57;P8[5.90,10.00,0.00]=9.21;[2.48, 1.41, 0.0];[2.30,1.31,0.61];19:08:19.701;2.30;1.31;2.48;1.41;2.32;1.40;-0.16;-0.01;0.02;0.09
P1[0.00,0.00,0.00]=2.51;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.53;P8[5.90,10.00,0.00]=9.17;[2.52, 1.44, 0.0];[2.31,1.32,0.49];19:08:19.801;2.31;1.32;2.52;1.44;2.32;1.40;-0.2;-0.04;0.01;0.08
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.74;P3[13.00,0.00,0.00]=10.65;P8[5.90,10.00,0.00]=9.26;[2.41, 1.39, 0.0];[2.29,1.31,0.52];19:08:19.901;2.29;1.31;2.41;1.39;2.32;1.40;-0.09;0.01;0.03;0.09
P1[0.00,0.00,0.00]=2.51;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.58;P8[5.90,10.00,0.00]=9.13;[2.48, 1.49, 0.0];[2.29,1.33,0.44];19:08:20.001;2.29;1.33;2.48;1.49;2.32;1.40;-0.16;-0.09;0.03;0.07
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.66;P3[13.00,0.00,0.00]=10.55;P8[5.90,10.00,0.00]=9.09;[2.51, 1.52, 0.0];[2.29,1.34,0.54];19:08:20.102;2.29;1.34;2.51;1.52;2.32;1.40;-0.19;-0.12;0.03;0.06
P1[0.00,0.00,0.00]=2.51;P2[8.00,2.40,0.00]=5.69;P3[13.00,0.00,0.00]=10.55;P8[5.90,10.00,0.00]=9.24;[2.5, 1.38, 0.0];[2.30,1.32,0.53];19:08:20.201;2.30;1.32;2.5;1.38;2.32;1.40;-0.18;0.02;0.02;0.08
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.74;P3[13.00,0.00,0.00]=10.58;P8[5.90,10.00,0.00]=9.18;[2.47, 1.45, 0.0];[2.30,1.33,0.48];19:08:20.301;2.30;1.33;2.47;1.45;2.32;1.40;-0.15;-0.05;0.02;0.07
P1[0.00,0.00,0.00]=2.49;P2[8.00,2.40,0.00]=5.64;P3[13.00,0.00,0.00]=10.63;P8[5.90,10.00,0.00]=9.13;[2.46, 1.52, 0.0];[2.29,1.35,0.44];19:08:20.401;2.29;1.35;2.46;1.52;2.32;1.40;-0.14;-0.12;0.03;0.05
P1[0.00,0.00,0.00]=2.60;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.52;P8[5.90,10.00,0.00]=9.17;[2.52, 1.43, 0.0];[2.32,1.35,0.49];19:08:20.501;2.32;1.35;2.52;1.43;2.32;1.40;-0.2;-0.03;0.0;0.05
P1[0.00,0.00,0.00]=2.52;P2[8.00,2.40,0.00]=5.69;P3[13.00,0.00,0.00]=10.57;P8[5.90,10.00,0.00]=9.12;[2.49, 1.5, 0.0];[2.32,1.36,0.40];19:08:20.601;2.32;1.36;2.49;1.5;2.32;1.40;-0.17;-0.1;0.0;0.04
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.73;P3[13.00,0.00,0.00]=10.66;P8[5.90,10.00,0.00]=9.21;[2.41, 1.45, 0.0];[2.29,1.35,0.43];19:08:20.701;2.29;1.35;2.41;1.45;2.32;1.40;-0.09;-0.05;0.03;0.05
P1[0.00,0.00,0.00]=2.45;P2[8.00,2.40,0.00]=5.76;P3[13.00,0.00,0.00]=10.72;P8[5.90,10.00,0.00]=9.21;[2.36, 1.47, 0.0];[2.26,1.36,0.47];19:08:20.802;2.26;1.36;2.36;1.47;2.32;1.40;-0.04;-0.07;0.06;0.04
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.65;P8[5.90,10.00,0.00]=9.05;[2.44, 1.6, 0.0];[2.25,1.40,0.40];19:08:20.902;2.25;1.40;2.44;1.6;2.32;1.40;-0.12;-0.2;0.07;0.0
P1[0.00,0.00,0.00]=2.48;P2[8.00,2.40,0.00]=5.75;P3[13.00,0.00,0.00]=10.67;P8[5.90,10.00,0.00]=9.11;[2.41, 1.55, 0.0];[2.24,1.41,0.38];19:08:21.001;2.24;1.41;2.41;1.55;2.32;1.40;-0.09;-0.15;0.08;-0.01
P1[0.00,0.00,0.00]=2.45;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.65;P8[5.90,10.00,0.00]=9.26;[2.42, 1.39, 0.0];[2.24,1.38,0.43];19:08:21.102;2.24;1.38;2.42;1.39;2.32;1.40;-0.1;0.01;0.08;0.02
P1[0.00,0.00,0.00]=2.40;P2[8.00,2.40,0.00]=5.76;P3[13.00,0.00,0.00]=10.65;P8[5.90,10.00,0.00]=9.23;[2.41, 1.42, 0.0];[2.24,1.36,0.39];19:08:21.202;2.24;1.36;2.41;1.42;2.32;1.40;-0.09;-0.02;0.08;0.04
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.74;P3[13.00,0.00,0.00]=10.71;P8[5.90,10.00,0.00]=9.27;[2.37, 1.41, 0.0];[2.23,1.35,0.44];19:08:21.301;2.23;1.35;2.37;1.41;2.32;1.40;-0.05;-0.01;0.09;0.05
P1[0.00,0.00,0.00]=2.46;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.67;P8[5.90,10.00,0.00]=9.11;[2.41, 1.55, 0.0];[2.23,1.37,0.38];19:08:21.402;2.23;1.37;2.41;1.55;2.32;1.40;-0.09;-0.15;0.09;0.03
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.79;P3[13.00,0.00,0.00]=10.70;P8[5.90,10.00,0.00]=9.14;[2.37, 1.53, 0.0];[2.20,1.38,0.50];19:08:21.502;2.20;1.38;2.37;1.53;2.32;1.40;-0.05;-0.13;0.12;0.02
P1[0.00,0.00,0.00]=2.39;P2[8.00,2.40,0.00]=5.77;P3[13.00,0.00,0.00]=10.69;P8[5.90,10.00,0.00]=9.26;[2.37, 1.41, 0.0];[2.20,1.36,0.48];19:08:21.602;2.20;1.36;2.37;1.41;2.32;1.40;-0.05;-0.01;0.12;0.04
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.75;P8[5.90,10.00,0.00]=9.21;[2.34, 1.48, 0.0];[2.19,1.36,0.44];19:08:21.703;2.19;1.36;2.34;1.48;2.32;1.40;-0.02;-0.08;0.13;0.04
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.74;P8[5.90,10.00,0.00]=9.23;[2.35, 1.46, 0.0];[2.19,1.35,0.45];19:08:21.804;2.19;1.35;2.35;1.46;2.32;1.40;-0.03;-0.06;0.13;0.05
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.69;P8[5.90,10.00,0.00]=9.13;[2.4, 1.54, -0.0];[2.18,1.38,0.38];19:08:21.902;2.18;1.38;2.4;1.54;2.32;1.40;-0.08;-0.14;0.14;0.02
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.74;P3[13.00,0.00,0.00]=10.70;P8[5.90,10.00,0.00]=9.26;[2.37, 1.41, 0.0];[2.19,1.36,0.42];19:08:22.002;2.19;1.36;2.37;1.41;2.32;1.40;-0.05;-0.01;0.13;0.04
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.78;P3[13.00,0.00,0.00]=10.68;P8[5.90,10.00,0.00]=9.25;[2.38, 1.42, 0.0];[2.19,1.35,0.45];19:08:22.102;2.19;1.35;2.38;1.42;2.32;1.40;-0.06;-0.02;0.13;0.05
P1[0.00,0.00,0.00]=2.45;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.80;P8[5.90,10.00,0.00]=9.15;[2.32, 1.57, 0.0];[2.20,1.37,0.41];19:08:22.205;2.20;1.37;2.32;1.57;2.32;1.40;0.0;-0.17;0.12;0.03
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.64;P3[13.00,0.00,0.00]=10.71;P8[5.90,10.00,0.00]=9.11;[2.39, 1.56, 0.0];[2.19,1.37,0.50];19:08:22.306;2.19;1.37;2.39;1.56;2.32;1.40;-0.07;-0.16;0.13;0.03
P1[0.00,0.00,0.00]=2.37;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.78;P8[5.90,10.00,0.00]=9.12;[2.33, 1.58, 0.0];[2.15,1.45,0.29];19:08:22.406;2.15;1.45;2.33;1.58;2.32;1.40;-0.01;-0.18;0.17;-0.05
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.68;P8[5.90,10.00,0.00]=9.28;[2.4, 1.39, 0.0];[2.17,1.41,0.33];19:08:22.502;2.17;1.41;2.4;1.39;2.32;1.40;-0.08;0.01;0.15;-0.01
P1[0.00,0.00,0.00]=2.45;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.70;P8[5.90,10.00,0.00]=9.22;[2.38, 1.46, 0.0];[2.18,1.39,0.38];19:08:22.602;2.18;1.39;2.38;1.46;2.32;1.40;-0.06;-0.06;0.14;0.01
P1[0.00,0.00,0.00]=2.44;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.75;P8[5.90,10.00,0.00]=9.13;[2.35, 1.56, -0.0];[2.18,1.40,0.36];19:08:22.703;2.18;1.40;2.35;1.56;2.32;1.40;-0.03;-0.16;0.14;0.0
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.80;P8[5.90,10.00,0.00]=9.14;[2.31, 1.57, -0.0];[2.14,1.49,0.23];19:08:22.806;2.14;1.49;2.31;1.57;2.32;1.40;0.01;-0.17;0.18;-0.09
P1[0.00,0.00,0.00]=2.43;P2[8.00,2.40,0.00]=5.64;P3[13.00,0.00,0.00]=10.71;P8[5.90,10.00,0.00]=9.28;[2.38, 1.4, 0.0];[2.18,1.43,0.26];19:08:22.905;2.18;1.43;2.38;1.4;2.32;1.40;-0.06;0.0;0.14;-0.03
P1[0.00,0.00,0.00]=2.35;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.76;P8[5.90,10.00,0.00]=9.23;[2.34, 1.47, 0.0];[2.13,1.51,0.02];19:08:23.006;2.13;1.51;2.34;1.47;2.32;1.40;-0.02;-0.07;0.19;-0.11
P1[0.00,0.00,0.00]=2.36;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.85;P8[5.90,10.00,0.00]=9.21;[2.27, 1.52, 0.0];[2.14,1.46,0.23];19:08:23.106;2.14;1.46;2.27;1.52;2.32;1.40;0.05;-0.12;0.18;-0.06
P1[0.00,0.00,0.00]=2.36;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.76;P8[5.90,10.00,0.00]=9.07;[2.34, 1.62, 0.0];[2.13,1.46,0.35];19:08:23.204;2.13;1.46;2.34;1.62;2.32;1.40;-0.02;-0.22;0.19;-0.06
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.74;P8[5.90,10.00,0.00]=9.07;[2.36, 1.61, 0.0];[2.12,1.46,0.45];19:08:23.303;2.12;1.46;2.36;1.61;2.32;1.40;-0.04;-0.21;0.2;-0.06
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.81;P8[5.90,10.00,0.00]=9.21;[2.3, 1.51, 0.0];[2.14,1.43,0.42];19:08:23.405;2.14;1.43;2.3;1.51;2.32;1.40;0.02;-0.11;0.18;-0.03
P1[0.00,0.00,0.00]=2.36;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.79;P8[5.90,10.00,0.00]=9.22;[2.32, 1.49, 0.0];[2.15,1.39,0.52];19:08:23.506;2.15;1.39;2.32;1.49;2.32;1.40;0.0;-0.09;0.17;0.01
P1[0.00,0.00,0.00]=2.40;P2[8.00,2.40,0.00]=5.69;P3[13.00,0.00,0.00]=10.84;P8[5.90,10.00,0.00]=9.23;[2.28, 1.5, 0.0];[2.17,1.37,0.47];19:08:23.606;2.17;1.37;2.28;1.5;2.32;1.40;0.04;-0.1;0.15;0.03
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.77;P3[13.00,0.00,0.00]=10.82;P8[5.90,10.00,0.00]=9.11;[2.29, 1.61, 0.0];[2.13,1.44,0.19];19:08:23.703;2.13;1.44;2.29;1.61;2.32;1.40;0.03;-0.21;0.19;-0.04
P1[0.00,0.00,0.00]=2.40;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.84;P8[5.90,10.00,0.00]=9.27;[2.27, 1.46, 0.0];[2.15,1.40,0.26];19:08:23.806;2.15;1.40;2.27;1.46;2.32;1.40;0.05;-0.06;0.17;0.0
P1[0.00,0.00,0.00]=2.40;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.78;P8[5.90,10.00,0.00]=9.23;[2.33, 1.48, 0.0];[2.17,1.38,0.27];19:08:23.906;2.17;1.38;2.33;1.48;2.32;1.40;-0.01;-0.08;0.15;0.02
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.88;P8[5.90,10.00,0.00]=9.22;[2.25, 1.53, 0.0];[2.18,1.35,0.42];19:08:24.006;2.18;1.35;2.25;1.53;2.32;1.40;0.07;-0.13;0.14;0.05
P1[0.00,0.00,0.00]=2.42;P2[8.00,2.40,0.00]=5.66;P3[13.00,0.00,0.00]=10.77;P8[5.90,10.00,0.00]=9.12;[2.35, 1.58, 0.0];[2.14,1.47,0.14];19:08:24.106;2.14;1.47;2.35;1.58;2.32;1.40;-0.03;-0.18;0.18;-0.07
P1[0.00,0.00,0.00]=2.43;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.77;P8[5.90,10.00,0.00]=9.11;[2.34, 1.59, -0.0];[2.12,1.54,0.02];19:08:24.206;2.12;1.54;2.34;1.59;2.32;1.40;-0.02;-0.19;0.2;-0.14
P1[0.00,0.00,0.00]=2.41;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.73;P8[5.90,10.00,0.00]=9.22;[2.36, 1.47, 0.0];[2.13,1.49,0.13];19:08:24.304;2.13;1.49;2.36;1.47;2.32;1.40;-0.04;-0.07;0.19;-0.09
P1[0.00,0.00,0.00]=2.36;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.88;P8[5.90,10.00,0.00]=9.22;[2.25, 1.53, 0.0];[2.14,1.44,0.31];19:08:24.406;2.14;1.44;2.25;1.53;2.32;1.40;0.07;-0.13;0.18;-0.04
P1[0.00,0.00,0.00]=2.35;P2[8.00,2.40,0.00]=5.64;P3[13.00,0.00,0.00]=10.68;P8[5.90,10.00,0.00]=9.24;[2.41, 1.42, 0.0];[2.14,1.46,0.13];19:08:24.506;2.14;1.46;2.41;1.42;2.32;1.40;-0.09;-0.02;0.18;-0.06
P1[0.00,0.00,0.00]=2.39;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.76;P8[5.90,10.00,0.00]=9.22;[2.33, 1.48, 0.0];[2.15,1.43,0.19];19:08:24.606;2.15;1.43;2.33;1.48;2.32;1.40;-0.01;-0.08;0.17;-0.03
P1[0.00,0.00,0.00]=2.39;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.87;P8[5.90,10.00,0.00]=9.27;[2.25, 1.48, 0.0];[2.16,1.40,0.25];19:08:24.707;2.16;1.40;2.25;1.48;2.32;1.40;0.07;-0.08;0.16;0.0
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.80;P8[5.90,10.00,0.00]=9.21;[2.31, 1.5, -0.0];[2.13,1.48,0.15];19:08:24.806;2.13;1.48;2.31;1.5;2.32;1.40;0.01;-0.1;0.19;-0.08
P1[0.00,0.00,0.00]=2.35;P2[8.00,2.40,0.00]=5.70;P3[13.00,0.00,0.00]=10.80;P8[5.90,10.00,0.00]=9.16;[2.31, 1.55, 0.0];[2.09,1.57,-0.04];19:08:24.907;2.09;1.57;2.31;1.55;2.32;1.40;0.01;-0.15;0.23;-0.17
P1[0.00,0.00,0.00]=2.40;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.80;P8[5.90,10.00,0.00]=9.22;[2.31, 1.5, 0.0];[2.12,1.51,0.03];19:08:25.007;2.12;1.51;2.31;1.5;2.32;1.40;0.01;-0.1;0.2;-0.11
P1[0.00,0.00,0.00]=2.37;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.81;P8[5.90,10.00,0.00]=9.06;[2.31, 1.65, 0.0];[2.11,1.50,0.20];19:08:25.107;2.11;1.50;2.31;1.65;2.32;1.40;0.01;-0.25;0.21;-0.1
P1[0.00,0.00,0.00]=2.37;P2[8.00,2.40,0.00]=5.67;P3[13.00,0.00,0.00]=10.76;P8[5.90,10.00,0.00]=9.29;[2.34, 1.41, -0.0];[2.14,1.44,0.17];19:08:25.206;2.14;1.44;2.34;1.41;2.32;1.40;-0.02;-0.01;0.18;-0.04
P1[0.00,0.00,0.00]=2.38;P2[8.00,2.40,0.00]=5.71;P3[13.00,0.00,0.00]=10.72;P8[5.90,10.00,0.00]=9.29;[2.36, 1.39, 0.0];[2.15,1.39,0.23];19:08:25.306;2.15;1.39;2.36;1.39;2.32;1.40;-0.04;0.01;0.17;0.01
P1[0.00,0.00,0.00]=2.39;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.90;P8[5.90,10.00,0.00]=9.15;[2.24, 1.61, 0.0];[2.16,1.39,0.38];19:08:25.407;2.16;1.39;2.24;1.61;2.32;1.40;0.08;-0.21;0.16;0.01
P1[0.00,0.00,0.00]=2.39;P2[8.00,2.40,0.00]=5.68;P3[13.00,0.00,0.00]=10.85;P8[5.90,10.00,0.00]=9.13;[2.28, 1.6, 0.0];[2.16,1.38,0.48];19:08:25.508;2.16;1.38;2.28;1.6;2.32;1.40;0.04;-0.2;0.16;0.02
P1[0.00,0.00,0.00]=2.36;P2[8.00,2.40,0.00]=5.72;P3[13.00,0.00,0.00]=10.82;P8[5.90,10.00,0.00]=9.20;[2.29, 1.52, 0.0];[2.11,1.50,0.19];19:08:25.607;2.11;1.50;2.29;1.52;2.32;1.40;0.03;-0.12;0.21;-0.1
